Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
América do Norte;3;México;25;Santa Catarina;24;Terrestre;2;2023;Abril;4;3
América do Norte;3;México;25;Santa Catarina;24;Terrestre;2;2023;Maio;5;0
América do Norte;3;México;25;Santa Catarina;24;Terrestre;2;2023;Junho;6;0
América do Norte;3;México;25;Santa Catarina;24;Terrestre;2;2023;Novembro;11;1
América do Norte;3;México;25;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
América do Norte;3;México;25;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;3
Europa;6;Noruega;77;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
América Central e Caribe;2;Panamá;19;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;2
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1900
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;1085
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Marco;3;107
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Abril;4;109
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Maio;5;30
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Junho;6;22
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Julho;7;196
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Agosto;8;112
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Setembro;9;30
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Outubro;10;34
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Novembro;11;266
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;903
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;5
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;9
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Marco;3;1
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Abril;4;1
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Maio;5;1
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Junho;6;3
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Julho;7;0
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Agosto;8;2
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Setembro;9;0
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;2
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
Europa;6;Polônia;78;Santa Catarina;24;Terrestre;2;2023;Marco;3;2
Europa;6;Polônia;78;Santa Catarina;24;Terrestre;2;2023;Junho;6;0
Europa;6;Polônia;78;Santa Catarina;24;Terrestre;2;2023;Julho;7;0
Europa;6;Polônia;78;Santa Catarina;24;Terrestre;2;2023;Agosto;8;0
Europa;6;Polônia;78;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;1
Europa;6;Portugal;79;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Europa;6;Portugal;79;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;3
Europa;6;Portugal;79;Santa Catarina;24;Terrestre;2;2023;Setembro;9;0
Europa;6;Portugal;79;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
Europa;6;Portugal;79;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
Europa;6;Reino Unido;80;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;4
Europa;6;Reino Unido;80;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;0
Europa;6;Reino Unido;80;Santa Catarina;24;Terrestre;2;2023;Abril;4;1
Europa;6;Reino Unido;80;Santa Catarina;24;Terrestre;2;2023;Maio;5;1
Europa;6;Reino Unido;80;Santa Catarina;24;Terrestre;2;2023;Agosto;8;1
Ásia;5;República da Coreia;52;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Ásia;5;República da Coreia;52;Santa Catarina;24;Terrestre;2;2023;Abril;4;0
Ásia;5;República da Coreia;52;Santa Catarina;24;Terrestre;2;2023;Julho;7;0
Ásia;5;República da Coreia;52;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
América Central e Caribe;2;República Dominicana;20;Santa Catarina;24;Terrestre;2;2023;Agosto;8;1
Europa;6;República Tcheca;81;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;0
Europa;6;Romênia;82;Santa Catarina;24;Terrestre;2;2023;Marco;3;0
Europa;6;Romênia;82;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;1
Europa;6;Rússia;83;Santa Catarina;24;Terrestre;2;2023;Marco;3;1
Europa;6;Rússia;83;Santa Catarina;24;Terrestre;2;2023;Julho;7;0
Europa;6;Rússia;83;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;3
África;1;Outros países;11;Santa Catarina;24;Terrestre;2;2023;Julho;7;0
África;1;Outros países;11;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
África;1;Outros países;11;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
Europa;6;Suécia;85;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
Europa;6;Suécia;85;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;5
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Marco;3;3
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Abril;4;1
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Maio;5;0
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Junho;6;1
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Julho;7;0
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Agosto;8;0
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Setembro;9;2
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;9
Europa;6;Suíça;86;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
África;1;Tunísia;10;Santa Catarina;24;Terrestre;2;2023;Marco;3;4
Europa;6;Ucrânia;88;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Europa;6;Ucrânia;88;Santa Catarina;24;Terrestre;2;2023;Marco;3;0
Europa;6;Ucrânia;88;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
Europa;6;Ucrânia;88;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;14
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;18
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Marco;3;25
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Abril;4;4
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Maio;5;0
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Junho;6;4
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Julho;7;11
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Agosto;8;7
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Setembro;9;0
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Outubro;10;3
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Novembro;11;6
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;9
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;3
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;1
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Marco;3;1
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Abril;4;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Maio;5;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Junho;6;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Julho;7;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Agosto;8;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Setembro;9;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Outubro;10;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Novembro;11;0
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Dezembro;12;1
Europa;6;Outros países;89;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Europa;6;Outros países;89;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;2
Europa;6;Alemanha;57;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Europa;6;Outros países;89;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
América do Sul;4;Argentina;26;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;15858
América do Sul;4;Argentina;26;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;11241
América do Sul;4;Argentina;26;Santa Catarina;24;Terrestre;2;2023;Marco;3;692
América do Sul;4;Chile;28;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;12
América do Sul;4;Chile;28;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;10
América do Sul;4;Colômbia;29;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
América do Sul;4;Colômbia;29;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;1
Europa;6;Dinamarca;62;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
América do Norte;3;Estados Unidos;24;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;1
Europa;6;França;68;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;2
Ásia;5;Israel;47;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Europa;6;Itália;73;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Continente não especificado;8;Países não especificados;93;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;3
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;157
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;110
América do Sul;4;Paraguai;33;Santa Catarina;24;Terrestre;2;2023;Marco;3;11
América do Sul;4;Peru;34;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;2
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;6
América do Sul;4;Uruguai;36;Santa Catarina;24;Terrestre;2;2023;Fevereiro;2;4
América do Sul;4;Venezuela;37;Santa Catarina;24;Terrestre;2;2023;Janeiro;1;1
Europa;6;Alemanha;57;Outras Unidades da Federação;99;Marítimo;3;2023;Outubro;10;1
Europa;6;Alemanha;57;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;56
América do Sul;4;Argentina;26;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;13
Europa;6;Áustria;58;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;30
Europa;6;Bélgica;59;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;10
América do Norte;3;Canadá;23;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;11
Ásia;5;China;40;Outras Unidades da Federação;99;Marítimo;3;2023;Dezembro;12;2
América do Sul;4;Colômbia;29;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;3
Europa;6;Eslováquia;63;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;2
Europa;6;Espanha;65;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;32
América do Norte;3;Estados Unidos;24;Outras Unidades da Federação;99;Marítimo;3;2023;Outubro;10;1
América do Norte;3;Estados Unidos;24;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;14
Europa;6;França;68;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;54
Europa;6;Holanda;70;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;18
Ásia;5;Índia;44;Outras Unidades da Federação;99;Marítimo;3;2023;Setembro;9;0
Europa;6;Irlanda;72;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;3
Europa;6;Itália;73;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;90
Europa;6;Lituânia;75;Outras Unidades da Federação;99;Marítimo;3;2023;Julho;7;0
Europa;6;Luxemburgo;76;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;2
Europa;6;Noruega;77;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;9
Oceania;7;Nova Zelândia;91;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;2
Europa;6;Polônia;78;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;2
Europa;6;Portugal;79;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;94
Europa;6;Reino Unido;80;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;35
Europa;6;Romênia;82;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;3
Europa;6;Rússia;83;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;20
Europa;6;Suécia;85;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;9
Europa;6;Suíça;86;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;51
Ásia;5;Tailândia;54;Outras Unidades da Federação;99;Marítimo;3;2023;Agosto;8;0
Ásia;5;Taiwan;55;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;3
América Central e Caribe;2;Trinidad e Tobago;21;Outras Unidades da Federação;99;Marítimo;3;2023;Julho;7;0
Europa;6;Turquia;87;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;2
Europa;6;Ucrânia;88;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;7
América do Sul;4;Uruguai;36;Outras Unidades da Federação;99;Marítimo;3;2023;Novembro;11;2
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Fevereiro;2;0
Europa;6;Ucrânia;88;Bahia;5;Marítimo;3;2023;Fevereiro;2;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Janeiro;1;5
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Fevereiro;2;3
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Maio;5;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Junho;6;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Julho;7;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Agosto;8;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Setembro;9;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Outubro;10;1
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Outubro;10;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Novembro;11;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Novembro;11;0
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Dezembro;12;5
África;1;África do Sul;1;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Julho;7;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Janeiro;1;289
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Fevereiro;2;4
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Maio;5;1
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Junho;6;1
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Julho;7;11
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Agosto;8;0
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Setembro;9;2
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Outubro;10;158
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Outubro;10;0
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Novembro;11;89
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Dezembro;12;52
Europa;6;Alemanha;57;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Janeiro;1;3
África;1;Outros países;11;Bahia;5;Marítimo;3;2023;Agosto;8;0
África;1;Outros países;11;Bahia;5;Marítimo;3;2023;Novembro;11;1
África;1;Outros países;11;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Janeiro;1;4
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Fevereiro;2;0
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Abril;4;0
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Julho;7;0
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Agosto;8;0
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Setembro;9;1
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Outubro;10;77
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Novembro;11;1538
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Dezembro;12;112
América do Sul;4;Argentina;26;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Ásia;5;Outros países;56;Bahia;5;Marítimo;3;2023;Novembro;11;1
Ásia;5;Outros países;56;Bahia;5;Marítimo;3;2023;Novembro;11;0
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Janeiro;1;21
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Fevereiro;2;4
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Abril;4;0
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Outubro;10;42
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Novembro;11;57
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Novembro;11;0
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Dezembro;12;9
Oceania;7;Austrália;90;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Janeiro;1;56
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Abril;4;0
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Maio;5;1
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Julho;7;3
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Agosto;8;0
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Outubro;10;12
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Novembro;11;10
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Dezembro;12;44
Europa;6;Áustria;58;Bahia;5;Marítimo;3;2023;Dezembro;12;0
América Central e Caribe;2;Outros países;22;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Janeiro;1;39
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Julho;7;1
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Agosto;8;0
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Outubro;10;11
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Novembro;11;11
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Dezembro;12;6
Europa;6;Bélgica;59;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Janeiro;1;2
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Novembro;11;7
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Dezembro;12;0
América do Sul;4;Bolívia;27;Bahia;5;Marítimo;3;2023;Outubro;10;0
América do Sul;4;Bolívia;27;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Sul;4;Bolívia;27;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Sul;4;Bolívia;27;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Outros países;89;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Europa;6;Bulgária;60;Bahia;5;Marítimo;3;2023;Janeiro;1;4
Europa;6;Bulgária;60;Bahia;5;Marítimo;3;2023;Maio;5;0
Europa;6;Bulgária;60;Bahia;5;Marítimo;3;2023;Novembro;11;10
Europa;6;Bulgária;60;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Bulgária;60;Bahia;5;Marítimo;3;2023;Dezembro;12;6
Europa;6;Bulgária;60;Bahia;5;Marítimo;3;2023;Dezembro;12;0
África;1;Outros países;11;Bahia;5;Marítimo;3;2023;Novembro;11;0
África;1;Outros países;11;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Janeiro;1;21
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Fevereiro;2;6
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Abril;4;0
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Julho;7;1
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Outubro;10;24
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Novembro;11;24
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Dezembro;12;37
América do Norte;3;Canadá;23;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Ásia;5;Outros países;56;Bahia;5;Marítimo;3;2023;Dezembro;12;7
América do Sul;4;Chile;28;Bahia;5;Marítimo;3;2023;Janeiro;1;1
América do Sul;4;Chile;28;Bahia;5;Marítimo;3;2023;Outubro;10;6
América do Sul;4;Chile;28;Bahia;5;Marítimo;3;2023;Novembro;11;39
América do Sul;4;Chile;28;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Sul;4;Chile;28;Bahia;5;Marítimo;3;2023;Dezembro;12;44
América do Sul;4;Chile;28;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Ásia;5;China;40;Bahia;5;Marítimo;3;2023;Janeiro;1;7
Ásia;5;China;40;Bahia;5;Marítimo;3;2023;Julho;7;0
Ásia;5;China;40;Bahia;5;Marítimo;3;2023;Outubro;10;2
Ásia;5;China;40;Bahia;5;Marítimo;3;2023;Novembro;11;0
Ásia;5;China;40;Bahia;5;Marítimo;3;2023;Novembro;11;0
Ásia;5;China;40;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Ásia;5;China;40;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Ásia;5;Outros países;56;Bahia;5;Marítimo;3;2023;Dezembro;12;1
Ásia;5;Outros países;56;Bahia;5;Marítimo;3;2023;Dezembro;12;0
Ásia;5;Cingapura;42;Bahia;5;Marítimo;3;2023;Outubro;10;0
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Janeiro;1;1
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Junho;6;0
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Agosto;8;0
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Outubro;10;0
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Novembro;11;19
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Novembro;11;0
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Dezembro;12;38
América do Sul;4;Colômbia;29;Bahia;5;Marítimo;3;2023;Dezembro;12;0
América Central e Caribe;2;Costa Rica;12;Bahia;5;Marítimo;3;2023;Outubro;10;2
América Central e Caribe;2;Costa Rica;12;Bahia;5;Marítimo;3;2023;Novembro;11;2
América Central e Caribe;2;Costa Rica;12;Bahia;5;Marítimo;3;2023;Dezembro;12;4
Europa;6;Croácia;61;Bahia;5;Marítimo;3;2023;Janeiro;1;6
Europa;6;Croácia;61;Bahia;5;Marítimo;3;2023;Fevereiro;2;1
Europa;6;Croácia;61;Bahia;5;Marítimo;3;2023;Outubro;10;7
Europa;6;Croácia;61;Bahia;5;Marítimo;3;2023;Novembro;11;2
Europa;6;Croácia;61;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Croácia;61;Bahia;5;Marítimo;3;2023;Dezembro;12;2
Europa;6;Croácia;61;Bahia;5;Marítimo;3;2023;Dezembro;12;0
América Central e Caribe;2;Cuba;13;Bahia;5;Marítimo;3;2023;Dezembro;12;1
Europa;6;Dinamarca;62;Bahia;5;Marítimo;3;2023;Janeiro;1;29
Europa;6;Dinamarca;62;Bahia;5;Marítimo;3;2023;Fevereiro;2;1
Europa;6;Dinamarca;62;Bahia;5;Marítimo;3;2023;Outubro;10;61
Europa;6;Dinamarca;62;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Dinamarca;62;Bahia;5;Marítimo;3;2023;Novembro;11;0
Europa;6;Dinamarca;62;Bahia;5;Marítimo;3;2023;Dezembro;12;1
Europa;6;Dinamarca;62;Bahia;5;Marítimo;3;2023;Dezembro;12;0
América Central e Caribe;2;Outros países;22;Bahia;5;Marítimo;3;2023;Novembro;11;4
África;1;Egito;4;Bahia;5;Marítimo;3;2023;Fevereiro;2;2
