Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Europa;6;Polônia;78;São Paulo;25;Aérea;1;2024;Setembro;9;461
Europa;6;Portugal;79;São Paulo;25;Aérea;1;2024;Setembro;9;4713
África;1;Quênia;9;São Paulo;25;Aérea;1;2024;Setembro;9;86
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Setembro;9;2
Europa;6;Reino Unido;80;São Paulo;25;Aérea;1;2024;Setembro;9;5245
Ásia;5;República da Coreia;52;São Paulo;25;Aérea;1;2024;Setembro;9;979
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;40
Europa;6;Outros países da Europa;89;São Paulo;25;Aérea;1;2024;Setembro;9;2
América Central e Caribe;2;República Dominicana;20;São Paulo;25;Aérea;1;2024;Setembro;9;1016
Europa;6;República Tcheca;81;São Paulo;25;Aérea;1;2024;Setembro;9;156
Europa;6;Romênia;82;São Paulo;25;Aérea;1;2024;Setembro;9;208
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;9
Europa;6;Rússia;83;São Paulo;25;Aérea;1;2024;Setembro;9;2084
América Central e Caribe;2;Outros países da América Central e Caribe;22;São Paulo;25;Aérea;1;2024;Setembro;9;4
América Central e Caribe;2;Outros países da América Central e Caribe;22;São Paulo;25;Aérea;1;2024;Setembro;9;16
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;12
América Central e Caribe;2;Outros países da América Central e Caribe;22;São Paulo;25;Aérea;1;2024;Setembro;9;1
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;4
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;22
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;4
Europa;6;Sérvia;84;São Paulo;25;Aérea;1;2024;Setembro;9;54
Ásia;5;Síria;53;São Paulo;25;Aérea;1;2024;Setembro;9;32
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;4
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Setembro;9;18
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;2
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;14
Europa;6;Suécia;85;São Paulo;25;Aérea;1;2024;Setembro;9;643
Europa;6;Suíça;86;São Paulo;25;Aérea;1;2024;Setembro;9;1831
América do Sul;4;Suriname;35;São Paulo;25;Aérea;1;2024;Setembro;9;23
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Setembro;9;1
Ásia;5;Tailândia;54;São Paulo;25;Aérea;1;2024;Setembro;9;101
Ásia;5;Taiwan;55;São Paulo;25;Aérea;1;2024;Setembro;9;164
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;50
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Setembro;9;1
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;79
América Central e Caribe;2;Trinidad e Tobago;21;São Paulo;25;Aérea;1;2024;Setembro;9;23
África;1;Tunísia;10;São Paulo;25;Aérea;1;2024;Setembro;9;92
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Setembro;9;1
Europa;6;Turquia;87;São Paulo;25;Aérea;1;2024;Setembro;9;2828
Europa;6;Ucrânia;88;São Paulo;25;Aérea;1;2024;Setembro;9;208
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;19
América do Sul;4;Uruguai;36;São Paulo;25;Aérea;1;2024;Setembro;9;5493
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Setembro;9;9
América do Sul;4;Venezuela;37;São Paulo;25;Aérea;1;2024;Setembro;9;90
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Setembro;9;63
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;16
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Setembro;9;34
América do Sul;4;Argentina;26;São Paulo;25;Aérea;1;2024;Setembro;9;2
América do Norte;3;Estados Unidos;24;São Paulo;25;Aérea;1;2024;Setembro;9;1
Europa;6;Itália;73;São Paulo;25;Aérea;1;2024;Setembro;9;1
América do Sul;4;Paraguai;33;São Paulo;25;Aérea;1;2024;Setembro;9;6
Europa;6;Portugal;79;São Paulo;25;Aérea;1;2024;Setembro;9;1
Europa;6;Reino Unido;80;São Paulo;25;Aérea;1;2024;Setembro;9;2
Europa;6;Alemanha;57;Acre;1;Terrestre;2;2024;Setembro;9;19
América do Sul;4;Argentina;26;Acre;1;Terrestre;2;2024;Setembro;9;5
Oceania;7;Austrália;90;Acre;1;Terrestre;2;2024;Setembro;9;2
Europa;6;Áustria;58;Acre;1;Terrestre;2;2024;Setembro;9;3
América do Sul;4;Bolívia;27;Acre;1;Terrestre;2;2024;Setembro;9;37
América do Norte;3;Canadá;23;Acre;1;Terrestre;2;2024;Setembro;9;2
América do Sul;4;Chile;28;Acre;1;Terrestre;2;2024;Setembro;9;3
Ásia;5;China;40;Acre;1;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Colômbia;29;Acre;1;Terrestre;2;2024;Setembro;9;16
América do Sul;4;Equador;30;Acre;1;Terrestre;2;2024;Setembro;9;9
Europa;6;Eslovênia;64;Acre;1;Terrestre;2;2024;Setembro;9;1
Europa;6;Espanha;65;Acre;1;Terrestre;2;2024;Setembro;9;7
América do Norte;3;Estados Unidos;24;Acre;1;Terrestre;2;2024;Setembro;9;8
Europa;6;França;68;Acre;1;Terrestre;2;2024;Setembro;9;8
América do Sul;4;Guiana;31;Acre;1;Terrestre;2;2024;Setembro;9;1
Europa;6;Irlanda;72;Acre;1;Terrestre;2;2024;Setembro;9;1
Ásia;5;Israel;47;Acre;1;Terrestre;2;2024;Setembro;9;1
Europa;6;Itália;73;Acre;1;Terrestre;2;2024;Setembro;9;1
América do Norte;3;México;25;Acre;1;Terrestre;2;2024;Setembro;9;8
Oceania;7;Nova Zelândia;91;Acre;1;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Peru;34;Acre;1;Terrestre;2;2024;Setembro;9;940
Europa;6;Portugal;79;Acre;1;Terrestre;2;2024;Setembro;9;2
Europa;6;Reino Unido;80;Acre;1;Terrestre;2;2024;Setembro;9;1
Europa;6;Suécia;85;Acre;1;Terrestre;2;2024;Setembro;9;1
Europa;6;Suíça;86;Acre;1;Terrestre;2;2024;Setembro;9;6
América do Sul;4;Venezuela;37;Acre;1;Terrestre;2;2024;Setembro;9;1
Europa;6;Alemanha;57;Acre;1;Terrestre;2;2024;Setembro;9;11
América do Sul;4;Argentina;26;Acre;1;Terrestre;2;2024;Setembro;9;2
Oceania;7;Austrália;90;Acre;1;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Bolívia;27;Acre;1;Terrestre;2;2024;Setembro;9;420
América do Sul;4;Colômbia;29;Acre;1;Terrestre;2;2024;Setembro;9;3
Europa;6;Espanha;65;Acre;1;Terrestre;2;2024;Setembro;9;1
Europa;6;Holanda;70;Acre;1;Terrestre;2;2024;Setembro;9;1
América do Norte;3;México;25;Acre;1;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Peru;34;Acre;1;Terrestre;2;2024;Setembro;9;34
América do Sul;4;Venezuela;37;Acre;1;Terrestre;2;2024;Setembro;9;0
Europa;6;Alemanha;57;Amapá;3;Terrestre;2;2024;Setembro;9;1
Europa;6;Áustria;58;Amapá;3;Terrestre;2;2024;Setembro;9;2
Europa;6;Bélgica;59;Amapá;3;Terrestre;2;2024;Setembro;9;8
América do Sul;4;Bolívia;27;Amapá;3;Terrestre;2;2024;Setembro;9;1
Ásia;5;China;40;Amapá;3;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Colômbia;29;Amapá;3;Terrestre;2;2024;Setembro;9;1
Europa;6;Espanha;65;Amapá;3;Terrestre;2;2024;Setembro;9;2
América do Norte;3;Estados Unidos;24;Amapá;3;Terrestre;2;2024;Setembro;9;2
Europa;6;França;68;Amapá;3;Terrestre;2;2024;Setembro;9;1199
América do Sul;4;Guiana;31;Amapá;3;Terrestre;2;2024;Setembro;9;9
América Central e Caribe;2;Haiti;16;Amapá;3;Terrestre;2;2024;Setembro;9;1
Europa;6;Holanda;70;Amapá;3;Terrestre;2;2024;Setembro;9;6
Europa;6;Itália;73;Amapá;3;Terrestre;2;2024;Setembro;9;2
Ásia;5;Malásia;50;Amapá;3;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Peru;34;Amapá;3;Terrestre;2;2024;Setembro;9;15
América Central e Caribe;2;República Dominicana;20;Amapá;3;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Suriname;35;Amapá;3;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Venezuela;37;Amapá;3;Terrestre;2;2024;Setembro;9;1
África;1;África do Sul;1;Amazonas;4;Terrestre;2;2024;Setembro;9;1
Europa;6;Alemanha;57;Amazonas;4;Terrestre;2;2024;Setembro;9;29
Oceania;7;Austrália;90;Amazonas;4;Terrestre;2;2024;Setembro;9;1
Europa;6;Áustria;58;Amazonas;4;Terrestre;2;2024;Setembro;9;2
Europa;6;Bélgica;59;Amazonas;4;Terrestre;2;2024;Setembro;9;1
América do Norte;3;Canadá;23;Amazonas;4;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Chile;28;Amazonas;4;Terrestre;2;2024;Setembro;9;3
América do Sul;4;Colômbia;29;Amazonas;4;Terrestre;2;2024;Setembro;9;234
América Central e Caribe;2;El Salvador;14;Amazonas;4;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Equador;30;Amazonas;4;Terrestre;2;2024;Setembro;9;3
Europa;6;Espanha;65;Amazonas;4;Terrestre;2;2024;Setembro;9;17
América do Norte;3;Estados Unidos;24;Amazonas;4;Terrestre;2;2024;Setembro;9;12
Europa;6;França;68;Amazonas;4;Terrestre;2;2024;Setembro;9;23
América Central e Caribe;2;Guatemala;15;Amazonas;4;Terrestre;2;2024;Setembro;9;1
Europa;6;Holanda;70;Amazonas;4;Terrestre;2;2024;Setembro;9;2
Europa;6;Irlanda;72;Amazonas;4;Terrestre;2;2024;Setembro;9;4
Ásia;5;Israel;47;Amazonas;4;Terrestre;2;2024;Setembro;9;2
Europa;6;Itália;73;Amazonas;4;Terrestre;2;2024;Setembro;9;9
Ásia;5;Japão;48;Amazonas;4;Terrestre;2;2024;Setembro;9;2
Ásia;5;Malásia;50;Amazonas;4;Terrestre;2;2024;Setembro;9;1
América do Norte;3;México;25;Amazonas;4;Terrestre;2;2024;Setembro;9;9
Europa;6;Noruega;77;Amazonas;4;Terrestre;2;2024;Setembro;9;2
Oceania;7;Nova Zelândia;91;Amazonas;4;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Peru;34;Amazonas;4;Terrestre;2;2024;Setembro;9;85
Europa;6;Reino Unido;80;Amazonas;4;Terrestre;2;2024;Setembro;9;9
Ásia;5;República da Coreia;52;Amazonas;4;Terrestre;2;2024;Setembro;9;2
América Central e Caribe;2;República Dominicana;20;Amazonas;4;Terrestre;2;2024;Setembro;9;4
Europa;6;República Tcheca;81;Amazonas;4;Terrestre;2;2024;Setembro;9;7
Europa;6;Romênia;82;Amazonas;4;Terrestre;2;2024;Setembro;9;1
Europa;6;Suíça;86;Amazonas;4;Terrestre;2;2024;Setembro;9;5
América do Sul;4;Uruguai;36;Amazonas;4;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Venezuela;37;Amazonas;4;Terrestre;2;2024;Setembro;9;3
Europa;6;Alemanha;57;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;2
América do Sul;4;Argentina;26;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;1
Europa;6;Bélgica;59;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Bolívia;27;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;100
América do Sul;4;Colômbia;29;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;1
América Central e Caribe;2;Costa Rica;12;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;1
Europa;6;Espanha;65;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;4
América do Norte;3;Estados Unidos;24;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;2
Europa;6;França;68;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;2
América do Sul;4;Peru;34;Outras Unidades da Federação;99;Terrestre;2;2024;Setembro;9;1
Europa;6;Alemanha;57;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;9
América do Sul;4;Argentina;26;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;33
Europa;6;Áustria;58;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;2
América Central e Caribe;2;Outros países da América Central e Caribe;22;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Europa;6;Bélgica;59;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;2
América do Sul;4;Bolívia;27;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;2657
América do Norte;3;Canadá;23;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Chile;28;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;18
Ásia;5;China;40;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;3
América do Sul;4;Colômbia;29;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;37
América do Sul;4;Equador;30;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;26
Europa;6;Espanha;65;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;12
América do Norte;3;Estados Unidos;24;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;4
Europa;6;França;68;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;5
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;4
Europa;6;Hungria;71;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Europa;6;Itália;73;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;3
Ásia;5;Japão;48;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
América do Norte;3;México;25;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;29
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;66
América do Sul;4;Peru;34;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;87
Europa;6;Portugal;79;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;2
Europa;6;Reino Unido;80;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;7
Ásia;5;República da Coreia;52;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;2
América Central e Caribe;2;República Dominicana;20;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Europa;6;Sérvia;84;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Europa;6;Suíça;86;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;3
América do Sul;4;Uruguai;36;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;5
América do Sul;4;Venezuela;37;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;4
Ásia;5;Outros países da Ásia;56;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Europa;6;Alemanha;57;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;2
América do Sul;4;Argentina;26;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;96
Europa;6;Bélgica;59;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Bolívia;27;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;28
América do Norte;3;Canadá;23;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Chile;28;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Colômbia;29;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;7
América do Sul;4;Equador;30;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Europa;6;Espanha;65;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;6
América do Norte;3;Estados Unidos;24;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;5
Europa;6;França;68;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;3
Ásia;5;Israel;47;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;5
Europa;6;Itália;73;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
Ásia;5;Líbano;49;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1
América do Norte;3;México;25;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;11
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;1770
Europa;6;Suíça;86;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Uruguai;36;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Venezuela;37;Mato Grosso do Sul;12;Terrestre;2;2024;Setembro;9;0
América do Sul;4;Argentina;26;Paraná;16;Terrestre;2;2024;Setembro;9;159
África;1;Marrocos;6;Paraná;16;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Paraguai;33;Paraná;16;Terrestre;2;2024;Setembro;9;1
África;1;África do Sul;1;Paraná;16;Terrestre;2;2024;Setembro;9;8
Europa;6;Alemanha;57;Paraná;16;Terrestre;2;2024;Setembro;9;183
África;1;Angola;2;Paraná;16;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Argentina;26;Paraná;16;Terrestre;2;2024;Setembro;9;515
Oceania;7;Austrália;90;Paraná;16;Terrestre;2;2024;Setembro;9;13
Europa;6;Áustria;58;Paraná;16;Terrestre;2;2024;Setembro;9;11
Europa;6;Bélgica;59;Paraná;16;Terrestre;2;2024;Setembro;9;18
América do Sul;4;Bolívia;27;Paraná;16;Terrestre;2;2024;Setembro;9;82
Europa;6;Bulgária;60;Paraná;16;Terrestre;2;2024;Setembro;9;1
América do Norte;3;Canadá;23;Paraná;16;Terrestre;2;2024;Setembro;9;11
América do Sul;4;Chile;28;Paraná;16;Terrestre;2;2024;Setembro;9;210
Ásia;5;China;40;Paraná;16;Terrestre;2;2024;Setembro;9;15
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Setembro;9;1
Ásia;5;Cingapura;42;Paraná;16;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Colômbia;29;Paraná;16;Terrestre;2;2024;Setembro;9;185
América Central e Caribe;2;Costa Rica;12;Paraná;16;Terrestre;2;2024;Setembro;9;69
Europa;6;Croácia;61;Paraná;16;Terrestre;2;2024;Setembro;9;2
América Central e Caribe;2;Cuba;13;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Dinamarca;62;Paraná;16;Terrestre;2;2024;Setembro;9;27
América Central e Caribe;2;El Salvador;14;Paraná;16;Terrestre;2;2024;Setembro;9;3
América do Sul;4;Equador;30;Paraná;16;Terrestre;2;2024;Setembro;9;137
Europa;6;Eslováquia;63;Paraná;16;Terrestre;2;2024;Setembro;9;2
Europa;6;Eslovênia;64;Paraná;16;Terrestre;2;2024;Setembro;9;6
Europa;6;Espanha;65;Paraná;16;Terrestre;2;2024;Setembro;9;208
América do Norte;3;Estados Unidos;24;Paraná;16;Terrestre;2;2024;Setembro;9;243
Ásia;5;Filipinas;43;Paraná;16;Terrestre;2;2024;Setembro;9;2
Europa;6;Finlândia;67;Paraná;16;Terrestre;2;2024;Setembro;9;3
Europa;6;França;68;Paraná;16;Terrestre;2;2024;Setembro;9;84
Europa;6;Grécia;69;Paraná;16;Terrestre;2;2024;Setembro;9;2
América Central e Caribe;2;Guatemala;15;Paraná;16;Terrestre;2;2024;Setembro;9;8
América Central e Caribe;2;Haiti;16;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Holanda;70;Paraná;16;Terrestre;2;2024;Setembro;9;28
América Central e Caribe;2;Honduras;17;Paraná;16;Terrestre;2;2024;Setembro;9;2
Europa;6;Hungria;71;Paraná;16;Terrestre;2;2024;Setembro;9;3
Ásia;5;Índia;44;Paraná;16;Terrestre;2;2024;Setembro;9;17
Ásia;5;Indonésia;45;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Irlanda;72;Paraná;16;Terrestre;2;2024;Setembro;9;5
Ásia;5;Israel;47;Paraná;16;Terrestre;2;2024;Setembro;9;7
Europa;6;Itália;73;Paraná;16;Terrestre;2;2024;Setembro;9;26
Ásia;5;Japão;48;Paraná;16;Terrestre;2;2024;Setembro;9;108
Ásia;5;Líbano;49;Paraná;16;Terrestre;2;2024;Setembro;9;2
América do Norte;3;México;25;Paraná;16;Terrestre;2;2024;Setembro;9;35
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Setembro;9;3
América Central e Caribe;2;Nicarágua;18;Paraná;16;Terrestre;2;2024;Setembro;9;4
África;1;Nigéria;8;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Noruega;77;Paraná;16;Terrestre;2;2024;Setembro;9;1
Oceania;7;Nova Zelândia;91;Paraná;16;Terrestre;2;2024;Setembro;9;2
América Central e Caribe;2;Panamá;19;Paraná;16;Terrestre;2;2024;Setembro;9;1
Ásia;5;Paquistão;51;Paraná;16;Terrestre;2;2024;Setembro;9;4
América do Sul;4;Paraguai;33;Paraná;16;Terrestre;2;2024;Setembro;9;17298
América do Sul;4;Peru;34;Paraná;16;Terrestre;2;2024;Setembro;9;93
Europa;6;Polônia;78;Paraná;16;Terrestre;2;2024;Setembro;9;47
Europa;6;Portugal;79;Paraná;16;Terrestre;2;2024;Setembro;9;7
África;1;Quênia;9;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Reino Unido;80;Paraná;16;Terrestre;2;2024;Setembro;9;77
Ásia;5;República da Coreia;52;Paraná;16;Terrestre;2;2024;Setembro;9;37
América Central e Caribe;2;República Dominicana;20;Paraná;16;Terrestre;2;2024;Setembro;9;13
Europa;6;República Tcheca;81;Paraná;16;Terrestre;2;2024;Setembro;9;11
Europa;6;Romênia;82;Paraná;16;Terrestre;2;2024;Setembro;9;14
Europa;6;Rússia;83;Paraná;16;Terrestre;2;2024;Setembro;9;33
Europa;6;Suécia;85;Paraná;16;Terrestre;2;2024;Setembro;9;3
Europa;6;Suíça;86;Paraná;16;Terrestre;2;2024;Setembro;9;23
Ásia;5;Taiwan;55;Paraná;16;Terrestre;2;2024;Setembro;9;13
Europa;6;Turquia;87;Paraná;16;Terrestre;2;2024;Setembro;9;4
Europa;6;Ucrânia;88;Paraná;16;Terrestre;2;2024;Setembro;9;5
América do Sul;4;Uruguai;36;Paraná;16;Terrestre;2;2024;Setembro;9;187
América do Sul;4;Venezuela;37;Paraná;16;Terrestre;2;2024;Setembro;9;4
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Setembro;9;1
África;1;África do Sul;1;Paraná;16;Terrestre;2;2024;Setembro;9;21
Europa;6;Alemanha;57;Paraná;16;Terrestre;2;2024;Setembro;9;855
América do Sul;4;Argentina;26;Paraná;16;Terrestre;2;2024;Setembro;9;15032
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Setembro;9;1
Oceania;7;Austrália;90;Paraná;16;Terrestre;2;2024;Setembro;9;660
Europa;6;Áustria;58;Paraná;16;Terrestre;2;2024;Setembro;9;78
Europa;6;Bélgica;59;Paraná;16;Terrestre;2;2024;Setembro;9;79
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Setembro;9;1
América do Sul;4;Bolívia;27;Paraná;16;Terrestre;2;2024;Setembro;9;118
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Bulgária;60;Paraná;16;Terrestre;2;2024;Setembro;9;35
América do Norte;3;Canadá;23;Paraná;16;Terrestre;2;2024;Setembro;9;191
América do Sul;4;Chile;28;Paraná;16;Terrestre;2;2024;Setembro;9;381
Ásia;5;China;40;Paraná;16;Terrestre;2;2024;Setembro;9;93
Ásia;5;China, Hong Kong;41;Paraná;16;Terrestre;2;2024;Setembro;9;10
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Setembro;9;2
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Setembro;9;3
Ásia;5;Cingapura;42;Paraná;16;Terrestre;2;2024;Setembro;9;16
América do Sul;4;Colômbia;29;Paraná;16;Terrestre;2;2024;Setembro;9;618
América Central e Caribe;2;Costa Rica;12;Paraná;16;Terrestre;2;2024;Setembro;9;255
Europa;6;Croácia;61;Paraná;16;Terrestre;2;2024;Setembro;9;7
Europa;6;Dinamarca;62;Paraná;16;Terrestre;2;2024;Setembro;9;70
América Central e Caribe;2;El Salvador;14;Paraná;16;Terrestre;2;2024;Setembro;9;31
América do Sul;4;Equador;30;Paraná;16;Terrestre;2;2024;Setembro;9;522
Europa;6;Eslováquia;63;Paraná;16;Terrestre;2;2024;Setembro;9;21
Europa;6;Eslovênia;64;Paraná;16;Terrestre;2;2024;Setembro;9;5
Europa;6;Espanha;65;Paraná;16;Terrestre;2;2024;Setembro;9;939
América do Norte;3;Estados Unidos;24;Paraná;16;Terrestre;2;2024;Setembro;9;1698
Europa;6;Estônia;66;Paraná;16;Terrestre;2;2024;Setembro;9;2
Ásia;5;Filipinas;43;Paraná;16;Terrestre;2;2024;Setembro;9;13
Europa;6;Finlândia;67;Paraná;16;Terrestre;2;2024;Setembro;9;11
Europa;6;França;68;Paraná;16;Terrestre;2;2024;Setembro;9;544
Europa;6;Grécia;69;Paraná;16;Terrestre;2;2024;Setembro;9;10
América Central e Caribe;2;Guatemala;15;Paraná;16;Terrestre;2;2024;Setembro;9;86
América do Sul;4;Guiana;31;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Holanda;70;Paraná;16;Terrestre;2;2024;Setembro;9;255
América Central e Caribe;2;Honduras;17;Paraná;16;Terrestre;2;2024;Setembro;9;8
Europa;6;Hungria;71;Paraná;16;Terrestre;2;2024;Setembro;9;16
Ásia;5;Índia;44;Paraná;16;Terrestre;2;2024;Setembro;9;59
Europa;6;Irlanda;72;Paraná;16;Terrestre;2;2024;Setembro;9;83
Ásia;5;Israel;47;Paraná;16;Terrestre;2;2024;Setembro;9;116
Europa;6;Itália;73;Paraná;16;Terrestre;2;2024;Setembro;9;346
Ásia;5;Japão;48;Paraná;16;Terrestre;2;2024;Setembro;9;89
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Setembro;9;3
Europa;6;Letônia;74;Paraná;16;Terrestre;2;2024;Setembro;9;2
Ásia;5;Líbano;49;Paraná;16;Terrestre;2;2024;Setembro;9;2
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Setembro;9;1
Europa;6;Lituânia;75;Paraná;16;Terrestre;2;2024;Setembro;9;10
Europa;6;Luxemburgo;76;Paraná;16;Terrestre;2;2024;Setembro;9;12
Ásia;5;Malásia;50;Paraná;16;Terrestre;2;2024;Setembro;9;64
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Setembro;9;2
África;1;Marrocos;6;Paraná;16;Terrestre;2;2024;Setembro;9;2
América do Norte;3;México;25;Paraná;16;Terrestre;2;2024;Setembro;9;625
