Via,UF,País,mes,ano,Chegadas,Continente,Mês
Terrestre,Rio Grande do Sul,Suíça,,2023,3,Europa,Setembro
Terrestre,Rio Grande do Sul,Suíça,,2023,2,Europa,Dezembro
Terrestre,Rio Grande do Sul,Trinidad e Tobago,,2023,1,América Central e Caribe,Janeiro
Terrestre,Rio Grande do Sul,Trinidad e Tobago,,2023,1,América Central e Caribe,Maio
Terrestre,Rio Grande do Sul,Trinidad e Tobago,,2023,1,América Central e Caribe,Agosto
Terrestre,Rio Grande do Sul,Trinidad e Tobago,,2023,1,América Central e Caribe,Dezembro
Terrestre,Rio Grande do Sul,Tunísia,,2023,1,África,Fevereiro
Terrestre,Rio Grande do Sul,Tunísia,,2023,1,África,Setembro
Terrestre,Rio Grande do Sul,Turquia,,2023,0,Europa,Dezembro
Terrestre,Rio Grande do Sul,Turquia,,2023,0,Europa,Dezembro
Terrestre,Rio Grande do Sul,Ucrânia,,2023,2,Europa,Janeiro
Terrestre,Rio Grande do Sul,Ucrânia,,2023,3,Europa,Abril
Terrestre,Rio Grande do Sul,Ucrânia,,2023,0,Europa,Maio
Terrestre,Rio Grande do Sul,Ucrânia,,2023,0,Europa,Junho
Terrestre,Rio Grande do Sul,Ucrânia,,2023,1,Europa,Julho
Terrestre,Rio Grande do Sul,Ucrânia,,2023,0,Europa,Agosto
Terrestre,Rio Grande do Sul,Ucrânia,,2023,0,Europa,Setembro
